id,created_at,user_id,product_id,quantity,unit_price
1774,2018-01-07T14:20:26.082Z,248,172,1,81.580000
1772,2020-03-18T19:53:42.904Z,246,134,1,28.330000
1763,2020-02-21T06:24:21.303Z,246,8,1,65.890000
1762,2020-01-30T14:34:09.778Z,246,63,1,89.010000
1761,2018-03-06T08:34:21.631Z,246,77,1,67.340000
1750,2019-01-05T22:08:25.692Z,245,19,1,42.670000
1747,2020-01-23T12:59:58.599Z,245,192,1,46.120000
1739,2020-02-15T06:47:12.798Z,244,19,1,42.670000
1730,2018-03-20T04:10:17.766Z,243,3,1,35.390000
1723,2020-03-04T16:16:16.757Z,243,67,1,27.500000
1722,2020-02-08T16:35:18.626Z,243,16,1,44.070000
1713,2016-12-11T16:08:07.483Z,240,55,1,63.850000
1698,2020-03-01T11:18:39.578Z,236,172,1,81.580000
1692,2020-03-22T00:47:24.248Z,236,77,1,67.340000
1688,2020-03-30T21:58:39.360Z,236,28,1,45.420000
1646,2019-03-01T17:04:18.660Z,233,169,1,39.690000
1645,2017-03-27T20:14:00.634Z,233,7,1,98.820000
1617,2017-02-12T07:05:27.938Z,229,118,1,38.420000
1601,2017-03-21T09:48:41.831Z,226,68,1,76.830000
1593,2020-03-26T11:11:21.366Z,226,175,1,78.220000
1588,2019-03-08T07:35:28.742Z,225,146,1,84.030000
1552,2018-01-20T10:32:55.326Z,222,190,1,85.720000
1546,2017-03-29T12:07:28.824Z,222,199,1,76.950000
1540,2019-01-14T08:26:30.450Z,221,106,1,35.150000
1531,2018-12-13T17:49:34.380Z,218,75,1,83.880000
1515,2017-03-01T03:49:39.618Z,216,30,1,42.780000
1513,2020-01-07T06:04:24.327Z,216,49,1,87.620000
1510,2019-01-17T08:05:29.296Z,216,17,1,53.290000
1509,2017-04-29T00:33:33.554Z,216,184,1,77.400000
1502,2018-03-03T17:27:29.110Z,216,7,1,98.820000
1492,2020-03-14T18:48:41.418Z,213,18,1,54.600000
1488,2019-02-01T21:48:50.109Z,213,69,1,48.930000
1487,2020-03-12T05:43:13.119Z,213,107,1,33.400000
1473,2017-03-04T10:46:17.718Z,210,146,1,84.030000
1469,2020-03-16T04:45:34.385Z,208,76,1,42.550000
1468,2020-03-22T14:41:05.465Z,208,33,1,31.830000
1459,2019-03-18T03:32:21.407Z,208,70,1,38.330000
1443,2020-01-03T16:47:48.061Z,205,70,1,38.330000
1437,2019-01-13T21:29:56.592Z,204,193,1,33.590000
1432,2020-03-03T17:42:55.832Z,203,177,1,85.880000
1421,2019-02-24T16:05:03.257Z,200,124,1,73.950000
1415,2018-02-07T14:22:43.536Z,199,14,1,25.100000
1405,2020-02-29T07:13:04.056Z,198,37,1,53.410000
1402,2019-01-17T22:59:14.263Z,198,150,1,85.700000
1398,2020-02-27T05:48:44.529Z,198,71,1,55.200000
1390,2017-03-09T05:49:33.532Z,194,72,1,94.800000
1387,2020-03-24T20:16:15.881Z,187,74,1,34.090000
1379,2018-03-11T21:47:06.006Z,184,146,1,84.030000
1372,2018-03-07T02:34:55.617Z,183,192,1,46.120000
1365,2020-03-10T23:05:30.248Z,183,86,1,61.540000
1358,2019-02-09T01:43:58.810Z,179,174,1,74.410000
1354,2018-03-09T23:51:04.902Z,179,179,1,45.550000
1352,2020-03-14T13:06:15.989Z,179,116,1,76.280000
1347,2020-02-20T11:54:19.889Z,179,188,1,22.580000
1335,2018-03-01T15:43:34.696Z,177,6,1,64.960000
1322,2019-03-11T17:55:36.759Z,173,132,1,85.250000
1308,2018-02-18T02:21:55.033Z,172,136,1,70.140000
1305,2019-03-18T14:22:14.172Z,172,123,1,73.950000
1304,2017-03-03T13:32:28.680Z,172,54,1,41.400000
1301,2019-03-22T06:05:26.137Z,172,64,1,95.610000
1286,2018-03-19T22:33:06.186Z,169,109,1,79.370000
1284,2019-01-26T13:03:57.509Z,169,170,1,70.050000
1279,2019-12-28T19:18:09.189Z,169,40,1,66.440000
1275,2019-02-10T13:24:53.902Z,167,184,1,77.400000
1258,2017-02-11T07:18:04.720Z,159,46,1,78.700000
1244,2017-12-09T01:01:05.301Z,158,165,1,25.540000
1226,2020-03-30T19:51:34.250Z,156,81,1,29.290000
1193,2020-02-19T03:30:57.852Z,155,26,1,45.420000
1157,2018-03-15T10:32:32.725Z,153,175,1,78.220000
1148,2019-03-03T06:12:18.523Z,153,78,1,27.740000
1146,2018-03-26T14:43:09.622Z,153,133,1,45.650000
1132,2019-02-16T10:48:11.104Z,151,116,1,76.280000
1129,2019-03-26T08:50:54.616Z,151,157,1,93.260000
1126,2017-03-21T18:21:44.552Z,151,10,1,31.790000
1115,2019-03-07T23:30:45.440Z,151,96,1,69.880000
1107,2019-03-12T05:59:15.161Z,150,172,1,81.580000
1105,2018-01-14T09:39:26.627Z,150,146,1,84.030000
1102,2018-02-26T14:46:17.563Z,150,20,1,24.880000
1098,2018-02-10T18:27:04.038Z,150,77,1,67.340000
1097,2018-12-13T04:12:38.597Z,150,150,1,85.700000
1092,2019-01-09T05:11:46.758Z,150,65,1,45.490000
1079,2018-03-03T09:07:39.704Z,149,138,1,75.970000
1067,2018-04-05T02:41:39.440Z,149,25,1,45.750000
1065,2019-02-24T05:52:18.811Z,149,122,1,66.560000
1060,2019-03-29T06:51:03.601Z,148,190,1,85.720000
1057,2018-02-26T10:25:46.923Z,148,14,1,25.100000
1055,2020-03-23T18:51:37.009Z,148,67,1,27.500000
1046,2019-01-26T05:08:50.114Z,147,88,1,70.280000
1037,2019-03-17T09:04:33.571Z,142,109,1,79.370000
1035,2019-01-02T17:38:01.115Z,142,104,1,70.960000
1034,2017-12-28T19:39:25.769Z,142,73,1,47.750000
1024,2017-12-11T07:42:46.914Z,141,26,1,45.420000
1019,2019-02-23T02:31:01.180Z,141,186,1,65.980000
1007,2017-03-26T11:49:25.149Z,140,120,1,55.670000
998,2020-01-07T23:55:38.455Z,139,149,1,46.100000
997,2017-02-06T09:01:03.028Z,139,38,1,44.050000
988,2017-03-05T13:05:04.323Z,138,80,1,36.610000
985,2017-03-11T22:14:29.922Z,138,166,1,25.540000
984,2020-03-08T13:28:05.275Z,138,169,1,39.690000
980,2020-03-20T08:06:43.612Z,138,95,1,33.210000
968,2016-12-21T22:09:01.619Z,136,42,1,25.340000
966,2020-03-07T12:18:11.989Z,136,152,1,32.600000
954,2020-03-24T20:26:56.801Z,132,124,1,73.950000
953,2020-01-14T17:04:37.745Z,132,137,1,45.180000
952,2018-02-28T02:18:08.337Z,130,51,1,50.430000
946,2020-03-07T06:51:17.136Z,130,193,1,33.590000
925,2020-01-29T06:24:42.957Z,128,119,1,28.960000
924,2017-03-25T03:38:48.324Z,128,54,1,41.400000
919,2018-03-30T19:36:59.942Z,128,117,1,36.680000
915,2018-12-23T01:38:08.987Z,125,181,1,95.930000
909,2020-03-10T21:41:25.334Z,124,64,1,95.610000
894,2020-03-29T13:11:40.844Z,122,60,1,19.870000
871,2017-12-24T03:54:32.398Z,117,19,1,42.670000
870,2019-03-05T09:26:57.274Z,117,66,1,90.770000
831,2020-03-13T17:46:25.398Z,112,13,1,75.090000
815,2020-03-28T09:32:50.988Z,111,174,1,74.410000
809,2018-01-24T23:52:27.548Z,108,46,1,78.700000
807,2018-03-18T18:48:09.498Z,108,151,1,61.080000
799,2018-03-04T06:53:35.288Z,108,120,1,55.670000
798,2019-03-29T17:35:37.669Z,108,181,1,95.930000
792,2016-12-16T07:09:25.536Z,107,30,1,42.780000
778,2019-03-30T03:18:37.029Z,101,169,1,39.690000
777,2020-01-26T18:10:03.294Z,101,86,1,61.540000
775,2017-02-25T23:29:51.047Z,101,189,1,62.180000
770,2018-03-13T09:45:31.204Z,100,137,1,45.180000
771,2017-04-04T15:07:14.973Z,100,184,1,77.400000
762,2017-02-20T19:59:40.619Z,99,81,1,29.290000
748,2017-02-22T07:39:16.326Z,95,51,1,50.430000
743,2020-03-22T11:16:30.278Z,95,12,1,77.340000
741,2018-11-26T01:26:36.376Z,95,47,1,56.050000
739,2017-02-17T00:07:42.047Z,95,105,1,35.150000
736,2020-01-07T01:22:38.816Z,95,185,1,26.380000
729,2020-03-26T14:02:15.394Z,92,119,1,28.960000
726,2017-03-19T06:34:46.424Z,91,68,1,76.830000
674,2018-03-06T04:36:59.161Z,86,39,1,76.390000
669,2020-02-01T03:24:47.982Z,85,96,1,69.880000
664,2019-03-07T23:15:09.342Z,85,30,1,42.780000
650,2020-01-18T16:50:31.309Z,80,121,1,26.960000
649,2018-12-08T14:29:14.585Z,80,192,1,46.120000
643,2019-12-24T12:00:11.081Z,80,37,1,53.410000
630,2017-02-28T06:28:35.705Z,76,24,1,74.870000
615,2020-03-31T23:28:11.385Z,74,158,1,93.260000
613,2019-03-26T12:42:44.448Z,74,142,1,46.900000
587,2018-01-01T12:32:46.279Z,73,90,1,82.080000
583,2019-01-14T15:48:16.392Z,73,104,1,70.960000
581,2020-02-26T19:26:56.378Z,72,149,1,46.100000
580,2019-12-30T17:30:53.690Z,72,125,1,53.600000
579,2020-03-22T18:46:46.562Z,72,107,1,33.400000
576,2018-03-22T14:41:44.871Z,72,163,1,22.380000
572,2017-03-17T12:57:11.440Z,70,192,1,46.120000
561,2019-01-03T10:45:31.067Z,70,47,1,56.050000
560,2020-03-18T11:59:40.678Z,70,127,1,89.650000
549,2019-03-13T16:35:01.056Z,69,110,1,37.020000
532,2020-03-12T15:37:38.593Z,68,169,1,39.690000
530,2017-03-19T20:56:02.726Z,68,23,1,77.910000
534,2018-02-21T19:23:57.595Z,68,21,1,40.380000
527,2017-03-09T21:58:06.145Z,68,160,1,31.730000
524,2017-03-11T12:21:01.965Z,68,171,1,70.050000
521,2017-12-15T14:59:12.994Z,68,48,1,82.140000
512,2020-02-17T03:42:15.774Z,66,24,1,74.870000
498,2019-03-19T23:33:25.544Z,65,86,1,61.540000
493,2017-02-04T10:16:00.936Z,65,1,1,29.460000
486,2018-01-13T16:31:04.766Z,65,62,1,89.010000
476,2020-03-24T20:24:47.644Z,65,86,1,61.540000
473,2019-03-24T09:01:14.827Z,65,150,1,85.700000
472,2019-12-27T20:21:32.307Z,65,76,1,42.550000
442,2020-01-17T10:55:52.769Z,60,166,1,25.540000
441,2018-02-01T00:19:13.758Z,60,76,1,42.550000
440,2019-12-26T06:59:20.126Z,60,157,1,93.260000
439,2018-03-25T13:08:50.346Z,60,97,1,74.950000
433,2017-03-14T11:58:50.111Z,60,109,1,79.370000
428,2020-03-05T00:55:12.827Z,59,199,1,76.950000
414,2018-03-01T07:57:22.443Z,58,141,1,84.140000
412,2020-03-18T10:48:58.903Z,57,17,1,53.290000
406,2020-03-29T05:09:14.418Z,57,135,1,30.540000
403,2017-03-29T14:23:39.433Z,57,163,1,22.380000
393,2020-02-06T00:28:38.766Z,57,39,1,76.390000
391,2019-03-03T12:35:40.795Z,57,38,1,44.050000
378,2019-03-28T21:23:27.882Z,54,93,1,33.210000
376,2019-03-27T10:36:04.948Z,54,50,1,35.760000
374,2018-03-26T06:11:39.416Z,54,89,1,42.480000
371,2020-01-30T09:48:17.537Z,54,168,1,79.290000
370,2020-02-02T09:51:16.274Z,54,41,1,42.340000
357,2019-03-31T07:19:13.677Z,51,65,1,45.490000
356,2019-03-21T08:20:33.508Z,50,102,1,31.360000
332,2017-12-28T06:26:38.621Z,49,164,1,61.980000
330,2019-01-22T09:26:18.581Z,49,93,1,33.210000
329,2019-03-02T03:19:49.517Z,49,25,1,45.750000
320,2018-03-15T13:08:31.977Z,48,91,1,43.400000
318,2020-03-27T21:21:24.171Z,48,43,1,50.900000
308,2020-03-16T16:04:04.843Z,48,115,1,51.940000
300,2019-03-05T09:44:19.128Z,47,185,1,26.380000
297,2018-03-15T05:50:24.666Z,45,149,1,46.100000
295,2020-03-01T11:17:08.503Z,45,188,1,22.580000
292,2017-03-08T12:02:45.306Z,45,158,1,93.260000
282,2017-01-08T15:11:26.444Z,44,6,1,64.960000
281,2017-03-14T20:43:27.742Z,44,18,1,54.600000
277,2019-03-22T18:23:24.980Z,42,79,1,27.740000
270,2019-02-26T20:42:08.386Z,42,119,1,28.960000
264,2017-01-03T09:08:02.069Z,42,164,1,61.980000
263,2019-02-06T22:19:11.813Z,41,138,1,75.970000
262,2019-03-06T01:08:17.786Z,40,62,1,89.010000
259,2018-11-10T20:53:54.978Z,40,73,1,47.750000
235,2020-01-03T04:15:50.232Z,39,3,1,35.390000
231,2019-03-22T01:41:44.859Z,39,167,1,65.140000
223,2018-03-06T11:47:28.486Z,37,128,1,50.050000
221,2020-02-18T08:30:53.428Z,37,129,1,98.780000
218,2019-03-20T14:58:21.465Z,37,134,1,28.330000
214,2020-02-10T20:43:35.065Z,37,86,1,61.540000
215,2017-03-17T07:57:12.810Z,37,186,1,65.980000
207,2019-03-07T09:51:21.283Z,36,106,1,35.150000
201,2018-03-30T20:23:19.326Z,36,72,1,94.800000
182,2020-03-25T23:01:34.064Z,32,176,1,38.620000
160,2018-03-01T23:52:38.760Z,23,165,1,25.540000
156,2020-03-12T01:55:46.721Z,23,189,1,62.180000
151,2019-12-19T07:14:30.039Z,22,78,1,27.740000
148,2019-01-26T14:21:47.436Z,22,106,1,35.150000
145,2017-03-18T07:40:09.855Z,22,120,1,55.670000
144,2016-12-11T16:41:35.400Z,22,15,1,25.100000
138,2018-03-26T01:51:23.046Z,21,62,1,89.010000
137,2017-02-25T07:42:53.951Z,21,126,1,83.500000
135,2018-01-04T14:19:57.077Z,21,120,1,55.670000
134,2020-02-28T13:48:53.779Z,20,87,1,78.170000
90,2016-12-29T08:29:20.559Z,16,87,1,78.170000
59,2019-04-11T18:53:36.645Z,10,71,1,55.200000
58,2019-03-09T01:05:15.721Z,10,91,1,43.400000
57,2020-02-05T03:28:52.924Z,10,42,1,25.340000
56,2016-12-02T08:04:45.937Z,10,109,1,79.370000
34,2019-01-04T21:12:38.428Z,7,3,1,35.390000
29,2018-03-07T22:56:54.735Z,6,45,1,78.700000
19,2019-02-14T07:28:31.104Z,3,136,1,70.140000
17,2020-02-06T12:14:36.282Z,3,48,1,82.140000
16,2017-12-14T11:28:30.031Z,3,68,1,76.830000
1187,2017-12-08T02:25:45.103Z,154,121,1,26.960000
1186,2018-02-20T11:50:21.339Z,154,135,1,30.540000
1175,2017-02-08T14:03:09.943Z,154,73,1,47.750000
1171,2018-02-01T16:10:22.101Z,154,80,1,36.610000
1167,2018-02-07T21:51:06.320Z,154,110,1,37.020000
1166,2018-02-27T05:15:38.313Z,154,115,1,51.940000
1164,2019-12-23T17:28:26.035Z,154,165,1,25.540000
1160,2020-02-23T11:23:27.976Z,154,94,1,72.810000
467,2018-12-24T09:05:48.557Z,63,175,1,78.220000
466,2018-12-28T12:58:29.042Z,63,158,1,93.260000
464,2020-01-13T21:58:59.374Z,63,183,1,37.800000
463,2019-12-16T10:35:43.140Z,63,59,1,59.470000
460,2020-03-19T05:27:41.001Z,63,109,1,79.370000
459,2019-03-15T19:51:20.396Z,63,171,1,70.050000
454,2020-03-04T07:20:42.504Z,63,72,1,94.800000
450,2020-03-18T07:55:32.395Z,63,190,1,85.720000
555,2018-02-09T01:03:17.177Z,70,169,2,39.690000
553,2016-12-05T20:35:30.921Z,70,185,2,26.380000
573,2018-01-19T04:23:38.012Z,70,88,2,70.280000
569,2018-01-12T09:16:45.095Z,70,132,2,85.250000
565,2020-02-10T14:46:52.286Z,70,31,2,70.440000
563,2017-02-20T09:50:38.105Z,70,83,2,54.580000
559,2018-11-04T18:49:40.522Z,70,103,2,31.360000
558,2017-01-01T07:10:22.330Z,70,85,2,36.600000
552,2018-02-03T02:27:04.977Z,70,8,2,65.890000
487,2019-11-21T09:10:06.485Z,65,70,2,38.330000
502,2018-01-14T02:06:44.968Z,65,57,2,81.610000
496,2017-04-09T12:52:19.187Z,65,194,2,33.590000
494,2018-11-08T16:25:53.483Z,65,192,2,46.120000
485,2017-11-10T08:05:46.165Z,65,77,2,67.340000
483,2018-01-02T19:01:51.174Z,65,74,2,34.090000
481,2016-12-14T17:13:11.386Z,65,151,2,61.080000
477,2017-11-02T19:53:34.752Z,65,42,2,25.340000
471,2017-11-13T20:28:23.397Z,65,12,2,77.340000
1837,2017-01-25T10:41:12.932Z,260,53,2,29.520000
1836,2019-02-27T22:00:54.957Z,260,33,2,31.830000
1835,2018-01-30T13:11:57.621Z,260,115,2,51.940000
1833,2018-01-12T04:27:58.799Z,260,36,2,87.290000
1832,2018-01-25T18:42:24.552Z,260,24,2,74.870000
1830,2018-01-04T03:09:51.693Z,260,120,2,55.670000
1827,2020-01-14T21:46:11.746Z,260,136,2,70.140000
1828,2019-02-07T03:05:24.198Z,260,109,2,79.370000
2052,2019-11-14T18:13:08.077Z,285,85,2,36.600000
2047,2016-12-21T19:59:14.791Z,285,99,2,45.220000
2046,2019-01-21T07:21:00.914Z,285,141,2,84.140000
2045,2019-11-28T09:35:03.640Z,285,184,2,77.400000
2042,2020-01-13T12:51:18.349Z,285,149,2,46.100000
2043,2019-11-29T08:20:28.650Z,285,5,2,82.750000
2039,2017-01-10T04:51:14.774Z,285,68,2,76.830000
2038,2018-04-20T10:15:55.565Z,285,109,2,79.370000
1089,2020-01-15T15:48:00.667Z,150,195,2,73.190000
1106,2017-04-04T12:34:48.804Z,150,184,2,77.400000
1099,2018-12-13T12:45:29.640Z,150,50,2,35.760000
1096,2019-04-10T11:32:33.727Z,150,11,2,88.300000
1094,2018-01-15T23:17:34.715Z,150,17,2,53.290000
1093,2019-12-07T23:32:38.698Z,150,27,2,85.020000
1090,2019-12-23T16:56:30.347Z,150,122,2,66.560000
1085,2020-02-13T07:25:18.807Z,150,139,2,51.190000
1223,2019-12-07T21:19:19.488Z,155,103,2,31.360000
1221,2017-12-12T14:59:11.615Z,155,92,2,83.260000
1219,2018-02-20T04:12:42.944Z,155,65,2,45.490000
1208,2018-12-25T23:35:45.712Z,155,70,2,38.330000
1205,2018-12-06T11:58:41.318Z,155,194,2,33.590000
1194,2018-11-03T20:33:40.154Z,155,14,2,25.100000
1192,2018-12-21T01:11:54.232Z,155,122,2,66.560000
1191,2016-12-19T01:28:46.046Z,155,188,2,22.580000
2137,2017-01-22T13:27:44.773Z,301,156,2,20.410000
2127,2018-01-01T02:37:58.590Z,300,138,2,75.970000
2098,2017-01-31T07:56:15.529Z,295,117,2,36.680000
2035,2018-12-28T08:51:42.288Z,282,140,2,44.540000
1999,2018-12-13T04:23:29.970Z,276,75,2,83.880000
1954,2018-12-20T16:04:16.476Z,272,157,2,93.260000
1959,2020-01-21T16:59:44.354Z,272,39,2,76.390000
1957,2020-01-13T23:46:08.704Z,272,60,2,19.870000
1930,2018-04-06T15:27:19.029Z,271,13,2,75.090000
1883,2020-02-24T16:19:55.721Z,266,32,2,71.430000
1812,2019-04-29T11:21:06.183Z,256,116,2,76.280000
1804,2019-05-17T19:12:06.389Z,253,14,2,25.100000
1788,2016-12-29T06:20:53.887Z,251,57,2,81.610000
1771,2019-04-12T09:23:03.317Z,246,18,2,54.600000
1749,2018-04-11T23:00:24.590Z,245,81,2,29.290000
1708,2020-04-06T19:42:17.900Z,240,66,2,90.770000
1676,2019-11-04T16:59:01.579Z,235,59,2,59.470000
1658,2020-02-28T06:15:45.615Z,234,149,2,46.100000
1637,2017-02-16T06:03:39.295Z,232,1,2,29.460000
1634,2018-02-15T05:00:40.734Z,232,166,2,25.540000
1495,2020-01-29T23:32:51.050Z,215,11,2,88.300000
1465,2020-01-02T15:54:01.775Z,208,42,2,25.340000
1397,2019-01-27T22:57:15.849Z,197,20,2,24.880000
1356,2018-12-18T13:16:14.099Z,179,94,2,72.810000
1311,2019-01-29T00:57:09.386Z,173,191,2,85.720000
1293,2020-02-17T18:43:55.309Z,170,98,2,74.950000
1264,2019-01-26T00:45:25.795Z,161,9,2,58.310000
1245,2017-01-27T04:29:38.800Z,158,3,2,35.390000
1061,2019-10-27T17:18:19.048Z,148,89,2,42.480000
1051,2020-02-20T01:10:10.142Z,148,163,2,22.380000
1028,2020-02-22T18:08:54.515Z,142,119,2,28.960000
916,2020-04-02T14:49:11.671Z,125,47,2,56.050000
851,2017-12-24T19:30:06.999Z,113,22,2,21.420000
787,2019-01-18T01:29:14.907Z,101,59,2,59.470000
783,2018-01-17T04:56:14.160Z,101,15,2,25.100000
776,2020-04-07T19:09:58.698Z,101,28,2,45.420000
730,2018-11-22T08:39:04.130Z,92,136,2,70.140000
694,2020-01-21T16:42:03.957Z,87,96,2,69.880000
631,2019-07-27T02:06:31.150Z,76,142,2,46.900000
510,2018-01-05T19:27:01.469Z,66,32,2,71.430000
355,2018-02-11T00:13:02.874Z,50,30,2,42.780000
286,2018-01-06T22:36:17.244Z,44,115,2,51.940000
275,2018-01-30T17:39:43.668Z,42,17,2,53.290000
232,2018-11-12T23:45:17.492Z,39,74,2,34.090000
194,2018-01-28T20:48:50.015Z,34,89,2,42.480000
161,2020-04-04T04:31:57.111Z,24,29,2,82.380000
143,2018-04-05T20:31:27.130Z,22,24,2,74.870000
13,2019-04-06T01:04:43.973Z,3,70,2,38.330000
3,2019-12-06T22:22:48.544Z,1,105,2,35.150000
2140,2020-01-20T15:36:35.851Z,303,100,2,45.220000
2133,2018-02-09T08:55:11.990Z,300,57,2,81.610000
2125,2017-04-07T04:12:22.538Z,300,23,2,77.910000
2113,2017-12-18T04:18:22.879Z,296,145,2,40.800000
2111,2016-12-30T20:33:35.184Z,296,52,2,69.120000
2107,2019-01-07T22:29:42.212Z,296,124,2,73.950000
2106,2019-01-11T08:30:54.146Z,296,137,2,45.180000
2104,2019-01-03T23:18:29.681Z,296,156,2,20.410000
2103,2017-12-11T19:41:56.173Z,295,40,2,66.440000
2099,2018-01-20T23:37:28.005Z,295,158,2,93.260000
2086,2017-01-23T04:29:52.238Z,293,68,2,76.830000
2073,2019-04-29T12:33:07.608Z,289,57,2,81.610000
2066,2017-01-11T00:23:35.570Z,287,148,2,92.650000
2036,2018-11-22T09:23:43.772Z,282,53,2,29.520000
2034,2020-01-27T05:57:03.745Z,282,62,2,89.010000
2033,2019-12-08T17:22:16.754Z,282,195,2,73.190000
2031,2020-01-14T01:33:25.304Z,282,154,2,54.580000
2029,2018-04-26T15:33:38.459Z,282,36,2,87.290000
2028,2019-01-01T03:36:16.231Z,282,88,2,70.280000
2026,2017-04-29T19:12:10.122Z,280,125,2,53.600000
2020,2019-01-01T13:56:14.350Z,279,131,2,75.410000
2014,2017-11-13T21:48:27.204Z,278,18,2,54.600000
2021,2017-02-06T12:01:09.950Z,279,16,2,44.070000
2012,2018-05-18T10:20:14.068Z,278,25,2,45.750000
2010,2018-01-25T04:31:01.698Z,278,100,2,45.220000
2013,2019-04-20T17:55:34.919Z,278,62,2,89.010000
2006,2019-02-08T15:47:10.366Z,278,156,2,20.410000
2002,2019-02-17T07:37:28.492Z,277,80,2,36.610000
1998,2019-02-02T14:56:06.873Z,276,35,2,47.690000
1996,2018-12-11T15:31:04.351Z,276,46,2,78.700000
1983,2018-12-17T13:03:44.078Z,276,33,2,31.830000
1971,2017-02-16T14:47:57.698Z,275,189,2,62.180000
1969,2018-01-22T14:38:49.449Z,275,49,2,87.620000
1966,2017-12-19T07:19:23.431Z,274,175,2,78.220000
1963,2020-04-03T01:44:42.401Z,274,101,2,93.220000
1965,2017-02-13T11:19:54.316Z,274,176,2,38.620000
1956,2018-12-30T05:36:04.204Z,272,160,2,31.730000
1955,2018-02-04T00:02:14.227Z,272,180,2,45.550000
1951,2020-02-05T19:21:32.580Z,272,64,2,95.610000
1958,2018-12-03T02:26:22.557Z,272,40,2,66.440000
1940,2019-12-25T09:22:35.269Z,271,72,2,94.800000
1937,2018-01-28T06:56:22.547Z,271,196,2,46.760000
1934,2019-01-04T18:37:11.129Z,271,30,2,42.780000
1932,2017-12-08T17:20:03.006Z,271,52,2,69.120000
1929,2019-04-02T02:20:59.410Z,271,118,2,38.420000
1923,2018-02-06T09:33:20.740Z,271,23,2,77.910000
1918,2017-04-14T09:47:53.073Z,270,156,2,20.410000
1910,2019-11-02T17:14:45.232Z,269,139,2,51.190000
1891,2019-12-22T21:29:49.295Z,268,150,2,85.700000
1879,2018-07-20T09:02:42.393Z,266,7,2,98.820000
1856,2020-01-09T15:44:54.712Z,261,46,2,78.700000
1848,2019-11-10T14:49:02.855Z,261,85,2,36.600000
1846,2018-02-02T08:49:52.376Z,261,192,2,46.120000
1840,2020-01-07T15:11:40.779Z,261,171,2,70.050000
1839,2019-04-03T19:06:43.441Z,261,190,2,85.720000
1821,2017-12-08T05:43:28.077Z,259,94,2,72.810000
1818,2018-12-13T18:27:25.072Z,256,190,2,85.720000
1807,2017-11-07T04:19:30.657Z,256,30,2,42.780000
1799,2017-11-08T11:20:44.315Z,253,153,2,44.530000
1797,2017-11-03T22:22:21.099Z,253,199,2,76.950000
1787,2019-01-03T19:58:34.834Z,251,115,2,51.940000
1785,2020-02-02T06:55:50.034Z,251,59,2,59.470000
1783,2020-02-10T02:24:02.279Z,251,189,2,62.180000
1780,2019-12-25T02:48:56.936Z,250,132,2,85.250000
1778,2018-01-08T10:46:57.603Z,250,70,2,38.330000
1773,2020-01-27T10:41:45.422Z,246,114,2,51.940000
1759,2017-09-11T22:45:52.145Z,246,81,2,29.290000
1756,2020-02-03T01:55:18.819Z,245,59,2,59.470000
1748,2018-05-02T22:47:34.362Z,245,86,2,61.540000
1744,2017-09-10T12:14:46.658Z,245,53,2,29.520000
1728,2020-02-16T02:04:28.518Z,243,148,2,92.650000
1727,2020-02-21T03:08:49.459Z,243,27,2,85.020000
1716,2019-11-20T15:15:11.931Z,240,8,2,65.890000
1715,2020-01-13T18:49:12.990Z,240,143,2,40.800000
1714,2019-01-30T15:21:59.872Z,240,40,2,66.440000
1712,2017-11-12T03:37:17.879Z,240,71,2,55.200000
1711,2019-02-12T13:00:05.519Z,240,120,2,55.670000
1709,2017-04-21T07:54:53.642Z,240,146,2,84.030000
1704,2020-01-10T12:53:33.317Z,239,148,2,92.650000
1689,2019-02-25T15:56:55.656Z,236,77,2,67.340000
1683,2019-12-13T13:18:44.162Z,236,90,2,82.080000
1681,2020-02-14T18:55:03.083Z,235,129,2,98.780000
1677,2018-01-15T20:05:30.814Z,235,17,2,53.290000
1649,2020-02-04T22:49:38.053Z,233,8,2,65.890000
1648,2019-12-11T22:00:20.009Z,233,151,2,61.080000
1647,2018-11-10T03:04:33.599Z,233,39,2,76.390000
1642,2017-12-27T00:38:17.438Z,233,154,2,54.580000
1635,2019-02-26T20:11:56.619Z,232,184,2,77.400000
1632,2018-01-17T22:06:07.890Z,232,52,2,69.120000
1629,2018-12-28T00:43:41.643Z,232,163,2,22.380000
1626,2016-11-29T11:51:58.646Z,232,104,2,70.960000
1615,2019-04-25T13:02:24.048Z,229,186,2,65.980000
1609,2019-04-30T13:29:29.900Z,228,169,2,39.690000
1605,2019-11-19T19:18:04.008Z,226,77,2,67.340000
1594,2019-09-17T21:21:18.332Z,226,34,2,49.540000
1592,2019-02-27T10:15:27.183Z,226,56,2,24.250000
1591,2018-01-04T22:58:41.900Z,226,121,2,26.960000
1584,2020-02-01T23:29:57.262Z,225,113,2,73.650000
1583,2017-01-13T03:05:12.520Z,225,156,2,20.410000
1581,2018-04-18T22:03:14.284Z,225,140,2,44.540000
1579,2018-02-18T23:21:43.454Z,225,15,2,25.100000
1575,2018-02-07T05:07:18.444Z,224,144,2,40.800000
1549,2020-01-10T08:40:14.901Z,222,84,2,54.580000
1526,2019-01-25T16:07:32.619Z,218,122,2,66.560000
1520,2020-01-26T05:04:17.229Z,217,75,2,83.880000
1517,2018-04-26T10:36:05.302Z,217,99,2,45.220000
1512,2019-04-13T02:43:58.276Z,216,166,2,25.540000
1511,2018-12-22T02:27:09.443Z,216,117,2,36.680000
